"ENSEMBL","efflen"
"ENSG00000290812",4243
"ENSG00000187847",931
"ENSG00000268849",714
"ENSG00000290859",544
"ENSG00000197588",403
"ENSG00000290915",1912
"ENSG00000104970",1367
"ENSG00000269118",1683
"ENSG00000290987",489
"ENSG00000196381",2164
"ENSG00000239736",638
"ENSG00000267453",567
"ENSG00000291059",761
"ENSG00000256612",1476
"ENSG00000291083",4270
"ENSG00000226025",406
"ENSG00000291086",2572
"ENSG00000267640",207
"ENSG00000234773",1496
"ENSG00000291101",3129
"ENSG00000171101",484
"ENSG00000291114",2280
"ENSG00000214855",253
"ENSG00000291128",1063
"ENSG00000231205",1910
"ENSG00000291130",6322
"ENSG00000269001",3644
"ENSG00000291131",3680
"ENSG00000167798",4954
"ENSG00000291164",4526
"ENSG00000267419",1325
"ENSG00000131401",1266
"ENSG00000224689",1694
"ENSG00000291231",2493
"ENSG00000248257",1500
"ENSG00000291235",1283
"ENSG00000289967",1102
"ENSG00000289037",1052
"ENSG00000105501",553
"ENSG00000240320",170
"ENSG00000006659",904
"ENSG00000278813",264
"ENSG00000105205",631
"ENSG00000125753",3544
"ENSG00000261526",1689
"ENSG00000227500",6953
"ENSG00000267611",187
"ENSG00000267725",259
"ENSG00000076650",4469
"ENSG00000245848",2601
"ENSG00000267223",420
"ENSG00000198597",10310
"ENSG00000289187",1880
"ENSG00000280061",4103
"ENSG00000267760",554
"ENSG00000197619",4871
"ENSG00000267260",2132
"ENSG00000267353",2197
"ENSG00000267254",7948
"ENSG00000197863",3854
"ENSG00000206669",103
"ENSG00000185869",7742
"ENSG00000243297",376
"ENSG00000267345",791
"ENSG00000251247",8842
"ENSG00000291239",3600
"ENSG00000198453",18608
"ENSG00000290721",308
"ENSG00000167766",7961
"ENSG00000290073",726
"ENSG00000270011",4273
"ENSG00000104812",4241
"ENSG00000268655",1310
"ENSG00000196337",3387
"ENSG00000177380",6296
"ENSG00000130528",2657
"ENSG00000130529",6604
"ENSG00000269009",369
"ENSG00000189001",1986
"ENSG00000105679",1479
"ENSG00000236144",4919
"ENSG00000105677",1927
"ENSG00000105675",3901
"ENSG00000283907",528
"ENSG00000291292",390
"ENSG00000269151",885
"ENSG00000291298",188
"ENSG00000290719",934
"ENSG00000283108",1128
"ENSG00000287275",3062
"ENSG00000278611",1054
"ENSG00000188629",2956
"ENSG00000270679",526
"ENSG00000267590",252
"ENSG00000062370",3848
"ENSG00000267173",561
"ENSG00000267508",6866
"ENSG00000267188",574
"ENSG00000278318",5500
"ENSG00000176761",1767
"ENSG00000167384",4783
"ENSG00000273777",2175
"ENSG00000267614",241
"ENSG00000290603",3170
"ENSG00000230666",1021
"ENSG00000224366",261
"ENSG00000216588",1414
"ENSG00000266903",2502
"ENSG00000073008",10427
"ENSG00000283673",47
"ENSG00000186567",5173
"ENSG00000279095",2028
"ENSG00000213892",1697
"ENSG00000252200",75
"ENSG00000288773",1573
"ENSG00000069399",3094
"ENSG00000284258",65
"ENSG00000253027",151
"ENSG00000236807",317
"ENSG00000142273",1613
"ENSG00000285128",310
"ENSG00000187244",4997
"ENSG00000105223",13563
"ENSG00000267673",1500
"ENSG00000105376",3935
"ENSG00000161847",6453
"ENSG00000076662",2788
"ENSG00000099817",4870
"ENSG00000167468",1840
"ENSG00000105559",5396
"ENSG00000104804",3090
"ENSG00000105426",11794
"ENSG00000104960",5962
"ENSG00000291230",1954
"ENSG00000131400",3586
"ENSG00000167634",3939
"ENSG00000131037",5341
"ENSG00000235974",1958
"ENSG00000104823",2303
"ENSG00000268083",963
"ENSG00000269688",493
"ENSG00000187994",4201
"ENSG00000269050",504
"ENSG00000068903",6206
"ENSG00000104825",2324
"ENSG00000262484",1085
"ENSG00000104835",3098
"ENSG00000269547",1967
"ENSG00000128626",1754
"ENSG00000269486",3336
"ENSG00000269190",4792
"ENSG00000104824",6492
"ENSG00000267100",2014
"ENSG00000129351",10962
"ENSG00000141858",2295
"ENSG00000267783",485
"ENSG00000267169",3219
"ENSG00000167604",3198
"ENSG00000289298",1286
"ENSG00000270164",1722
"ENSG00000291001",1548
"ENSG00000076928",8624
"ENSG00000105204",3192
"ENSG00000291312",354
"ENSG00000220201",2431
"ENSG00000291145",6471
"ENSG00000230510",270
"ENSG00000245598",3524
"ENSG00000090372",7637
"ENSG00000181027",5171
"ENSG00000105281",3332
"ENSG00000275719",1229
"ENSG00000275862",600
"ENSG00000269576",599
"ENSG00000269014",284
"ENSG00000042753",1558
"ENSG00000104805",7646
"ENSG00000233270",279
"ENSG00000130254",6018
"ENSG00000223573",4348
"ENSG00000268751",754
"ENSG00000205209",7135
"ENSG00000197841",6266
"ENSG00000105479",5145
"ENSG00000188039",9132
"ENSG00000233527",3661
"ENSG00000197808",4769
"ENSG00000225975",4833
"ENSG00000267041",7850
"ENSG00000183207",3519
"ENSG00000142303",5705
"ENSG00000267986",388
"ENSG00000181786",1396
"ENSG00000104783",3123
"ENSG00000159871",5329
"ENSG00000268601",556
"ENSG00000167637",7200
"ENSG00000176222",2471
"ENSG00000278917",4179
"ENSG00000267058",2193
"ENSG00000286613",870
"ENSG00000267191",2140
"ENSG00000124459",4402
"ENSG00000159905",2717
"ENSG00000204920",3455
"ENSG00000277806",634
"ENSG00000278492",288
"ENSG00000266921",3371
"ENSG00000197483",3562
"ENSG00000223638",1198
"ENSG00000291177",3189
"ENSG00000184635",5579
"ENSG00000197124",4967
"ENSG00000268070",572
"ENSG00000274033",129
"ENSG00000269154",566
"ENSG00000213988",6088
"ENSG00000240673",501
"ENSG00000274612",564
"ENSG00000224864",441
"ENSG00000267220",283
"ENSG00000270716",301
"ENSG00000256229",4273
"ENSG00000267641",534
"ENSG00000267771",111
"ENSG00000279039",2598
"ENSG00000280079",1590
"ENSG00000271524",595
"ENSG00000261221",3763
"ENSG00000283980",425
"ENSG00000167625",4250
"ENSG00000275395",12961
"ENSG00000142453",4420
"ENSG00000130164",7686
"ENSG00000268922",197
"ENSG00000167785",8170
"ENSG00000269300",537
"ENSG00000170948",979
"ENSG00000269400",477
"ENSG00000181143",44165
"ENSG00000267332",323
"ENSG00000267154",287
"ENSG00000290821",5937
"ENSG00000267959",85
"ENSG00000239821",298
"ENSG00000264175",73
"ENSG00000182310",4258
"ENSG00000284797",1074
"ENSG00000290755",1228
"ENSG00000204595",948
"ENSG00000269564",661
"ENSG00000269842",7819
"ENSG00000267519",19049
"ENSG00000267507",488
"ENSG00000275863",68
"ENSG00000105048",2119
"ENSG00000129991",2034
"ENSG00000267110",975
"ENSG00000167646",3302
"ENSG00000267577",1643
"ENSG00000239137",104
"ENSG00000129990",5198
"ENSG00000080031",4345
"ENSG00000286230",2002
"ENSG00000267649",1577
"ENSG00000180089",2147
"ENSG00000276570",3061
"ENSG00000275519",68
"ENSG00000278328",65
"ENSG00000278264",65
"ENSG00000290166",489
"ENSG00000118046",8811
"ENSG00000279452",1610
"ENSG00000288906",998
"ENSG00000104953",3555
"ENSG00000065717",4141
"ENSG00000161091",5290
"ENSG00000174837",3707
"ENSG00000280091",1839
"ENSG00000269385",272
"ENSG00000276568",285
"ENSG00000290427",3321
"ENSG00000268845",515
"ENSG00000268758",1810
"ENSG00000269761",1063
"ENSG00000283679",796
"ENSG00000196589",841
"ENSG00000269386",1157
"ENSG00000099783",5606
"ENSG00000130173",945
"ENSG00000160117",3569
"ENSG00000127220",2162
"ENSG00000130312",1523
"ENSG00000269815",500
"ENSG00000130311",4593
"ENSG00000074855",5005
"ENSG00000130299",4528
"ENSG00000130300",2295
"ENSG00000269350",661
"ENSG00000269720",4815
"ENSG00000141971",3280
"ENSG00000130304",8204
"ENSG00000269439",3040
"ENSG00000226686",4411
"ENSG00000181666",7337
"ENSG00000180479",4389
"ENSG00000290988",3610
"ENSG00000291089",6901
"ENSG00000290722",2188
"ENSG00000268055",571
"ENSG00000099338",9190
"ENSG00000266963",472
"ENSG00000171777",4183
"ENSG00000287271",1919
"ENSG00000161243",2790
"ENSG00000125740",5553
"ENSG00000176920",3381
"ENSG00000288742",2173
"ENSG00000167615",6145
"ENSG00000290933",5125
"ENSG00000269786",196
"ENSG00000268483",806
"ENSG00000274219",908
"ENSG00000131864",3952
"ENSG00000141946",2627
"ENSG00000270293",466
"ENSG00000270790",274
"ENSG00000258873",1048
"ENSG00000268379",2072
"ENSG00000083844",12532
"ENSG00000105146",1741
"ENSG00000204524",10169
"ENSG00000268713",1385
"ENSG00000267871",1612
"ENSG00000197714",4005
"ENSG00000279541",1387
"ENSG00000288899",881
"ENSG00000268205",4258
"ENSG00000268723",355
"ENSG00000178229",3690
"ENSG00000268678",1045
"ENSG00000131845",4645
"ENSG00000152433",3568
"ENSG00000256060",1855
"ENSG00000268133",456
"ENSG00000188785",6161
"ENSG00000269533",1210
"ENSG00000186272",3759
"ENSG00000012061",5575
"ENSG00000275726",51
"ENSG00000079805",17565
"ENSG00000127616",15581
"ENSG00000215601",443
"ENSG00000215603",1191
"ENSG00000231436",1145
"ENSG00000225878",1164
"ENSG00000236435",868
"ENSG00000278478",279
"ENSG00000258991",1267
"ENSG00000237048",1173
"ENSG00000147761",1466
"ENSG00000224518",131
"ENSG00000231988",783
"ENSG00000238073",720
"ENSG00000275866",385
"ENSG00000131538",491
"ENSG00000271595",336
"ENSG00000183704",1337
"ENSG00000232927",1064
"ENSG00000239225",512
"ENSG00000277438",298
"ENSG00000147753",1466
"ENSG00000286217",14830
"ENSG00000259154",1267
"ENSG00000169789",1353
"ENSG00000231874",509
"ENSG00000273589",297
"ENSG00000226061",355
"ENSG00000273863",713
"ENSG00000228571",318
"ENSG00000271375",389
"ENSG00000224634",1213
"ENSG00000285470",1237
"ENSG00000226092",1157
"ENSG00000212856",5851
"ENSG00000228890",307
"ENSG00000234620",495
"ENSG00000236690",662
"ENSG00000273693",586
"ENSG00000114374",18224
"ENSG00000169807",1353
"ENSG00000234110",745
"ENSG00000223422",662
"ENSG00000231159",1433
"ENSG00000225653",1550
"ENSG00000251618",723
"ENSG00000229159",739
"ENSG00000228578",1306
"ENSG00000231411",1136
"ENSG00000187657",914
"ENSG00000275280",385
"ENSG00000270242",1247
"ENSG00000236477",371
"ENSG00000129816",910
"ENSG00000237997",918
"ENSG00000244246",669
"ENSG00000234950",810
"ENSG00000198692",4023
"ENSG00000234583",509
"ENSG00000183753",1436
"ENSG00000225433",147
"ENSG00000227166",1151
"ENSG00000228379",448
"ENSG00000235857",245
"ENSG00000223955",424
"ENSG00000237195",464
"ENSG00000237447",1922
"ENSG00000185700",708
"ENSG00000270455",1676
"ENSG00000229940",604
"ENSG00000234385",1476
"ENSG00000226863",2384
"ENSG00000212855",3168
"ENSG00000237968",701
"ENSG00000233699",1642
"ENSG00000286009",1217
"ENSG00000271365",199
"ENSG00000259029",1267
"ENSG00000226223",468
"ENSG00000235895",269
"ENSG00000286201",6653
"ENSG00000223744",1034
"ENSG00000215537",1213
"ENSG00000230476",1491
"ENSG00000225840",1848
"ENSG00000229745",265
"ENSG00000227204",1059
"ENSG00000275828",254
"ENSG00000232617",261
"ENSG00000225615",324
"ENSG00000230663",2032
"ENSG00000232522",723
"ENSG00000234131",332
"ENSG00000277519",318
"ENSG00000259247",1505
"ENSG00000224336",764
"ENSG00000273731",386
"ENSG00000236951",3181
"ENSG00000215583",1234
"ENSG00000274162",511
"ENSG00000229208",1028
"ENSG00000129845",910
"ENSG00000227444",750
"ENSG00000233774",648
"ENSG00000232475",309
"ENSG00000228764",1098
"ENSG00000232226",477
"ENSG00000224567",394
"ENSG00000241200",820
"ENSG00000228518",827
"ENSG00000227447",446
"ENSG00000274231",243
"ENSG00000286050",1057
"ENSG00000274502",204
"ENSG00000235094",593
"ENSG00000278854",671
"ENSG00000183385",708
"ENSG00000225809",992
"ENSG00000237902",731
"ENSG00000232419",269
"ENSG00000232620",467
"ENSG00000226906",1346
"ENSG00000230025",558
"ENSG00000236786",923
"ENSG00000224075",1792
"ENSG00000238235",1045
"ENSG00000274445",241
"ENSG00000235649",8000
"ENSG00000258567",1264
"ENSG00000236424",1941
"ENSG00000234179",1119
"ENSG00000271309",208
"ENSG00000229553",696
"ENSG00000228240",166
"ENSG00000234652",1019
"ENSG00000218410",1646
"ENSG00000243643",630
"ENSG00000224989",906
"ENSG00000131548",491
"ENSG00000232029",332
"ENSG00000273858",222
"ENSG00000227830",673
"ENSG00000226529",368
"ENSG00000229643",2717
"ENSG00000274837",371
"ENSG00000216777",159
"ENSG00000216824",1110
"ENSG00000275352",292
"ENSG00000276829",452
"ENSG00000258992",1172
"ENSG00000228850",1015
"ENSG00000283076",890
"ENSG00000234850",470
"ENSG00000224873",1015
"ENSG00000229234",476
"ENSG00000270570",169
"ENSG00000237563",496
"ENSG00000223517",540
"ENSG00000228207",625
"ENSG00000224917",700
"ENSG00000286187",7203
"ENSG00000225117",1767
"ENSG00000215560",1562
"ENSG00000228411",1513
"ENSG00000235059",3181
"ENSG00000244395",1921
"ENSG00000230727",894
"ENSG00000230814",697
"ENSG00000229725",605
"ENSG00000229236",8045
"ENSG00000229518",417
"ENSG00000232730",1213
"ENSG00000229308",559
"ENSG00000244000",759
"ENSG00000232764",762
"ENSG00000236131",171
"ENSG00000270073",926
"ENSG00000227949",204
"ENSG00000252900",106
"ENSG00000251766",119
"ENSG00000252689",132
"ENSG00000243980",292
"ENSG00000252315",113
"ENSG00000252012",116
"ENSG00000273966",90
"ENSG00000252173",107
"ENSG00000251705",152
"ENSG00000252289",119
"ENSG00000252323",107
"ENSG00000169953",2922
"ENSG00000236429",144
"ENSG00000249501",1000
"ENSG00000228193",331
"ENSG00000248573",343
"ENSG00000230904",492
"ENSG00000238135",628
"ENSG00000224151",589
"ENSG00000251970",162
"ENSG00000238088",1155
"ENSG00000217179",171
"ENSG00000217896",861
"ENSG00000185275",243
"ENSG00000252766",105
"ENSG00000274282",842
"ENSG00000234529",1005
"ENSG00000238191",1190
"ENSG00000226353",515
"ENSG00000275578",398
"ENSG00000226449",1580
"ENSG00000225896",329
"ENSG00000224166",445
"ENSG00000229129",1125
"ENSG00000223555",407
"ENSG00000235521",438
"ENSG00000252513",160
"ENSG00000224964",321
"ENSG00000226011",1225
"ENSG00000225740",328
"ENSG00000229138",1266
"ENSG00000224485",430
"ENSG00000226116",854
"ENSG00000237558",1604
"ENSG00000233378",808
"ENSG00000237616",430
"ENSG00000224033",1279
"ENSG00000230412",328
"ENSG00000225895",396
"ENSG00000233120",422
"ENSG00000252166",160
"ENSG00000232744",407
"ENSG00000229465",1125
"ENSG00000231311",492
"ENSG00000236599",329
"ENSG00000232899",1580
"ENSG00000229302",515
"ENSG00000228945",1303
"ENSG00000233522",2031
"ENSG00000278391",90
"ENSG00000251953",116
"ENSG00000252667",113
"ENSG00000249726",1300
"ENSG00000226362",906
"ENSG00000225716",329
"ENSG00000229406",1179
"ENSG00000227494",563
"ENSG00000252209",162
"ENSG00000249634",630
"ENSG00000251510",1483
"ENSG00000238067",492
"ENSG00000233546",266
"ENSG00000230377",331
"ENSG00000250951",1002
"ENSG00000230458",144
"ENSG00000131007",1643
"ENSG00000235479",609
"ENSG00000249606",231
"ENSG00000176728",22334
"ENSG00000267793",570
"ENSG00000260197",2666
"ENSG00000288049",5922
"ENSG00000012817",9463
"ENSG00000172468",2886
"ENSG00000176679",975
"ENSG00000169800",1921
"ENSG00000182415",1960
"ENSG00000233126",1465
"ENSG00000227251",816
"ENSG00000099725",7674
"ENSG00000252633",299
"ENSG00000251996",112
"ENSG00000252155",108
"ENSG00000252472",105
"ENSG00000224953",219
"ENSG00000274365",192
"ENSG00000233634",546
"ENSG00000237701",322
"ENSG00000273906",2110
"ENSG00000232976",751
"ENSG00000226270",1279
"ENSG00000227837",801
"ENSG00000278602",791
"ENSG00000223978",1276
"ENSG00000278197",749
"ENSG00000230819",805
"ENSG00000185894",1436
"ENSG00000228296",1346
"ENSG00000205916",4348
"ENSG00000129873",1961
"ENSG00000251841",105
"ENSG00000184895",828
"ENSG00000237659",502
"ENSG00000232195",237
"ENSG00000286130",1151
"ENSG00000129824",2159
"ENSG00000229163",1089
"ENSG00000278847",366
"ENSG00000067646",5557
"ENSG00000233070",796
"ENSG00000223600",207
"ENSG00000215414",741
"ENSG00000224035",1786
"ENSG00000223915",556
"ENSG00000067048",5720
"ENSG00000234059",582
"ENSG00000183878",9716
"ENSG00000154620",1337
"ENSG00000129864",510
"ENSG00000187191",3715
"ENSG00000188120",4524
"ENSG00000205936",639
"ENSG00000251925",138
"ENSG00000286744",102
"ENSG00000225189",198
"ENSG00000230073",727
"ENSG00000215540",1157
"ENSG00000236647",672
"ENSG00000099721",968
"ENSG00000092377",2625
"ENSG00000232583",205
"ENSG00000205944",4151
"ENSG00000168757",1941
"ENSG00000226555",1263
"ENSG00000228787",532
"ENSG00000242389",1896
"ENSG00000165246",8593
"ENSG00000231535",5299
"ENSG00000229343",1554
"ENSG00000232695",326
"ENSG00000235511",959
"ENSG00000232914",331
"ENSG00000223655",573
"ENSG00000230854",558
"ENSG00000252625",164
"ENSG00000227635",432
"ENSG00000237546",1116
"ENSG00000172283",444
"ENSG00000227867",332
"ENSG00000231716",1014
"ENSG00000234744",661
"ENSG00000233156",318
"ENSG00000234888",1392
"ENSG00000215507",1157
"ENSG00000235014",200
"ENSG00000289705",102
"ENSG00000225876",223
"ENSG00000251796",138
"ENSG00000229238",1671
"ENSG00000252948",104
"ENSG00000233843",323
"ENSG00000188399",659
"ENSG00000277146",111
"ENSG00000129862",540
"ENSG00000235451",305
"ENSG00000289706",136
"ENSG00000226611",1198
"ENSG00000240438",2826
"ENSG00000286247",825
"ENSG00000225624",1026
"ENSG00000280969",848
"ENSG00000224482",1181
"ENSG00000216844",455
"ENSG00000229551",1001
"ENSG00000226504",219
"ENSG00000254488",983
"ENSG00000237427",312
"ENSG00000289707",6973
"ENSG00000232634",984
"ENSG00000226918",1052
"ENSG00000183146",878
"ENSG00000236615",226
"ENSG00000288057",2858
"ENSG00000237269",947
"ENSG00000169849",915
"ENSG00000169811",1389
"ENSG00000242393",717
"ENSG00000228257",721
"ENSG00000184991",2284
"ENSG00000271123",333
"ENSG00000226042",1567
"ENSG00000237023",1766
"ENSG00000229416",500
"ENSG00000230029",1651
"ENSG00000224169",403
"ENSG00000223407",695
"ENSG00000226873",1014
"ENSG00000227915",332
"ENSG00000236620",1116
"ENSG00000224866",443
"ENSG00000232424",563
"ENSG00000252681",164
"ENSG00000232910",573
"ENSG00000232845",343
"ENSG00000237302",1177
"ENSG00000169763",444
"ENSG00000277930",844
"ENSG00000252468",191
"ENSG00000231341",855
"ENSG00000235001",1220
"ENSG00000214207",1287
"ENSG00000278585",176
"ENSG00000235175",438
"ENSG00000099715",11804
"ENSG00000225466",1433
"ENSG00000231540",239
"ENSG00000223362",1570
"ENSG00000231026",483
"ENSG00000224571",480
"ENSG00000226369",717
"ENSG00000280961",344
"ENSG00000227871",570
"ENSG00000251917",154
"ENSG00000231423",597
"ENSG00000228465",323
"ENSG00000232585",1207
"ENSG00000234081",327
"ENSG00000172352",2675
"ENSG00000231375",1282
"ENSG00000237467",412
"ENSG00000229250",881
"ENSG00000232205",1609
"ENSG00000235981",512
"ENSG00000223698",1298
"ENSG00000242854",490
"ENSG00000230977",595
"ENSG00000244231",795
"ENSG00000172342",3724
"ENSG00000284071",397
"ENSG00000274234",259
"ENSG00000225491",207
"ENSG00000224827",782
"ENSG00000233740",2328
"ENSG00000248792",169
"ENSG00000279274",75
"ENSG00000234399",895
"ENSG00000227439",166
"ENSG00000224210",574
"ENSG00000232003",1243
"ENSG00000235412",1346
"ENSG00000183795",1436
"ENSG00000240566",727
"ENSG00000236379",1243
"ENSG00000274899",415
"ENSG00000223641",776
"ENSG00000227633",912
"ENSG00000279115",75
"ENSG00000228786",1192
"ENSG00000233652",2410
"ENSG00000233944",903
"ENSG00000223636",207
"ENSG00000172297",1653
"ENSG00000278242",259
"ENSG00000284380",397
"ENSG00000172294",3724
"ENSG00000240450",795
"ENSG00000239304",439
"ENSG00000233619",379
"ENSG00000197092",1299
"ENSG00000235583",517
"ENSG00000237823",1613
"ENSG00000229709",829
"ENSG00000232064",421
"ENSG00000225609",1279
"ENSG00000270535",327
"ENSG00000225287",1232
"ENSG00000225256",308
"ENSG00000223856",597
"ENSG00000235004",455
"ENSG00000252426",154
"ENSG00000231141",344
"ENSG00000232614",715
"ENSG00000225326",485
"ENSG00000223406",483
"ENSG00000215506",1605
"ENSG00000224240",319
"ENSG00000227629",342
"ENSG00000237917",2337
"ENSG00000231514",640
"ENSG00000172288",2670
"ENSG00000226941",1946
"ENSG00000238074",1179
"ENSG00000289826",477
"ENSG00000239893",2332
"ENSG00000242875",1921
"ENSG00000234414",1921
"ENSG00000234795",996
"ENSG00000290323",3228
"ENSG00000225516",457
"ENSG00000290330",609
"ENSG00000234803",457
"ENSG00000290332",2557
"ENSG00000243040",1263
"ENSG00000290336",2042
"ENSG00000173357",1159
"ENSG00000290342",329
"ENSG00000236718",1147
"ENSG00000290344",1164
"ENSG00000224657",1156
"ENSG00000290348",392
"ENSG00000250204",549
"ENSG00000290369",512
"ENSG00000274196",457
"ENSG00000290373",467
"ENSG00000225685",936
"ENSG00000290378",142
"ENSG00000180910",303
"ENSG00000290381",837
"ENSG00000224060",635
"ENSG00000290435",499
"ENSG00000234830",540
"ENSG00000290448",2551
"ENSG00000230066",456
"ENSG00000290607",2544
"ENSG00000242153",2724
"ENSG00000290716",1637
"ENSG00000250868",1100
"ENSG00000290724",1581
"ENSG00000244646",1093
"ENSG00000290725",1581
"ENSG00000282909",933
"ENSG00000290726",835
"ENSG00000288686",106
"ENSG00000290840",2986
"ENSG00000227289",1191
"ENSG00000290841",647
"ENSG00000235462",1634
"ENSG00000290852",853
"ENSG00000241859",1816
"ENSG00000290853",3380
"ENSG00000223637",940
"ENSG00000290954",704
"ENSG00000239533",1506
"ENSG00000291016",1060
"ENSG00000215580",5093
"ENSG00000291031",6827
"ENSG00000278212",1268
"ENSG00000291032",2196
"ENSG00000131002",1574
"ENSG00000291033",12446
