"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"2904","KCTD14",0.558780245562493,0.775139657411178,2.40846977332415,0.321839063955258,0.747574618722176,NA,"none","ENSG00000151364",65987
"2905","THRSP",0.442009330722137,-0.0497526622878696,2.8523238768594,-0.0174428516661476,0.986083323661378,NA,"none","ENSG00000151365",7069
"2906","B3GNT6",1.67759669995945,-0.678990006775783,1.4551680083964,-0.466605919631256,0.640781850983939,NA,"none","ENSG00000198488",192134
"2907","SLC22A6",0.247913334984754,-1.0104419251149,3.81604432900192,-0.264787784941475,0.791172947338529,NA,"none","ENSG00000197901",9356
"2908","SLC22A8",0,NA,NA,NA,NA,NA,"none","ENSG00000149452",9376
"2909","SLC22A9",0.27354417476184,0.66550854215344,3.75574074008238,0.177197679022659,0.859353118688971,NA,"none","ENSG00000149742",114571
"2910","APOA5",0.194303221739405,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000110243",116519
"2911","APOA4",0.253648670613929,-1.03656791350273,3.8148324341157,-0.271720431081794,0.785836990422287,NA,"none","ENSG00000110244",337
"2912","APOC3",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000110245",345
"2913","APOA1",0.635982269787124,-1.03484086220807,2.56841038045546,-0.402911026245176,0.687013679532392,NA,"none","ENSG00000118137",335
"2914","ABCC8",1.09093226991684,2.17472601423957,1.79879976343281,1.20898726942756,0.226667736306612,NA,"none","ENSG00000006071",6833
"2915","GDPD4",1.07091370909653,0.0350854763284865,1.78936430255299,0.0196077882398951,0.984356250911588,NA,"none","ENSG00000178795",220032
"2916","SLCO2B1",0.194303221739405,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000137491",11309
"2917","SLC22A24",0,NA,NA,NA,NA,NA,"none","ENSG00000197658",283238
"2918","GLYATL2",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000156689",219970
"2919","LDHAL6A",0.6860190328735,0.184571857491507,2.25851101227863,0.0817228060824421,0.934867142385889,NA,"none","ENSG00000166800",160287
"2920","FOLR2",0,NA,NA,NA,NA,NA,"none","ENSG00000165457",2350
"2921","P2RX3",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000109991",5024
"2922","HTR3B",0.340815835192259,2.30221172550843,3.43129375251917,0.67094568158678,0.502255133538501,NA,"none","ENSG00000149305",9177
"2923","SLC22A25",0.311074136579761,2.19388628264163,3.53964322881685,0.619804353382517,0.5353866022066,NA,"none","ENSG00000196600",387601
"2924","GLYATL1",0,NA,NA,NA,NA,NA,"none","ENSG00000166840",92292
"2925","KCNK4",0.763013831096109,-1.36591856392068,2.21277970973171,-0.617286283814622,0.53704591227103,NA,"none","ENSG00000182450",50801
"2926","KDM4E",0,NA,NA,NA,NA,NA,"none","ENSG00000235268",390245
"2927","CNGA4",1.19149316778213,-2.05593797002445,1.78005231844051,-1.15498738364367,0.248095592977494,NA,"none","ENSG00000132259",1262
"2928","LDHC",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000166796",3948
"2929","B3GAT1",0.285443296802675,0.665509191138928,3.69720985793672,0.180003087925965,0.857150143982555,NA,"none","ENSG00000109956",27087
"2930","AKR1C4",0.291385858433871,0.66550948654559,3.67025850187624,0.181324962861711,0.856112513256155,NA,"none","ENSG00000198610",1109
"2931","GAD2",0.241763547351537,-1.00078453798508,3.81630949709979,-0.262238830143527,0.793137318463273,NA,"none","ENSG00000136750",2572
"2932","SLC39A12",0.126824335306964,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000148482",221074
"2933","CYP2C19",0.437898471886725,1.48218596537201,2.80435539729015,0.528530002582499,0.597131528864965,NA,"none","ENSG00000165841",1557
"2934","CYP26C1",0,NA,NA,NA,NA,NA,"none","ENSG00000187553",340665
"2935","LYZL1",0,NA,NA,NA,NA,NA,"none","ENSG00000120563",84569
"2936","CYP26A1",1.33987776289214,4.28281207200677,1.83315858116633,2.33630200682468,0.019475507007359,NA,"none","ENSG00000095596",1592
"2937","KCNK18",0.194303221739405,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000186795",338567
"2938","LIPF",0,NA,NA,NA,NA,NA,"none","ENSG00000182333",8513
"2939","IDI2",1.03911908290778,-0.85235735314744,1.99427624334414,-0.427401848661723,0.669086661150969,NA,"none","ENSG00000148377",91734
"2940","CYP2C9",0.467640170499224,1.57711860481188,2.75283377684324,0.572907313939024,0.566707452149781,NA,"none","ENSG00000138109",1559
"2941","CYP2C8",1.70209771225688,0.355820926473767,1.41896234346938,0.250761359602947,0.801998617754537,NA,"none","ENSG00000138115",1558
"2942","CH25H",0.244739076405412,-1.0099304375936,3.81606823492236,-0.264652090953544,0.79127748763253,NA,"none","ENSG00000138135",9023
"2943","SLC18A3",0.32133478304839,0.6655108213867,3.54592122638942,0.187683475998802,0.851124784320034,NA,"none","ENSG00000187714",6572
"2944","DPYSL4",1.29312739539898,1.65967434490063,2.0318971229664,0.816810224366893,0.414036888341853,NA,"none","ENSG00000151640",10570
"2945","AKR1E2",0.804654651749442,-1.35358947729529,2.42883980758777,-0.557298786468599,0.577323304693119,NA,"none","ENSG00000165568",83592
"2946","LYZL2",0,NA,NA,NA,NA,NA,"none","ENSG00000151033",119180
"2947","CYP17A1",0.467640170499224,1.57711860481188,2.75283377684324,0.572907313939024,0.566707452149781,NA,"none","ENSG00000148795",1586
"2948","AS3MT",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000214435",57412
"2949","PNLIPRP1",0.689922665706891,-1.04963125856981,2.26184079244616,-0.464060627996123,0.642604308990294,NA,"none","ENSG00000187021",5407
"2950","PNLIP",0.666123528725589,-1.06220495974305,2.2828865114102,-0.465290304372995,0.641723577096733,NA,"none","ENSG00000175535",5406
"2951","PNLIPRP2",0.247706108982733,-1.0104419251149,3.81604432900192,-0.264787784941475,0.791172947338529,NA,"none","ENSG00000266200",5408
"2952","NKX2-3",0.25385589661595,-1.03656791350273,3.8148324341157,-0.271720431081794,0.785836990422287,NA,"none","ENSG00000119919",159296
"2953","PLA2G12B",0.146512613452854,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000138308",84647
"2954","A1CF",0.293025226905709,2.1181959706725,3.78860798170904,0.559096106247705,0.576096131995415,NA,"none","ENSG00000148584",29974
"2955","PKD2L1",1.9390111385238,-0.503711806983206,1.55321041113178,-0.324303650924002,0.745708155892322,NA,"none","ENSG00000107593",9033
"2956","KCNA5",0.747140905670702,1.44222579374205,2.19208739657978,0.657923491550698,0.510587294729412,NA,"none","ENSG00000130037",3741
"2957","GYS2",0.521051554219107,-0.642753165690424,2.70619988449437,-0.237511341779736,0.812260121439219,NA,"none","ENSG00000111713",2998
"2958","SLC16A7",1.63838232408707,0.207072416869788,2.01065481675957,0.102987551689013,0.917972850729416,NA,"none","ENSG00000118596",9194
"2959","SOAT2",0.729422278671069,3.3879270737998,2.62601624296488,1.29013942045335,0.197002255044522,NA,"none","ENSG00000167780",8435
"2960","PAH",2.07491321341962,3.27811793370594,1.62925175935493,2.01203890981455,0.0442158355255403,NA,"none","ENSG00000171759",5053
"2961","GALNT9",0.467640170499224,1.57711860481188,2.75283377684324,0.572907313939024,0.566707452149781,NA,"none","ENSG00000182870",50614
"2962","GALNT9",0.467640170499224,1.57711860481188,2.75283377684324,0.572907313939024,0.566707452149781,NA,"none","ENSG00000288490",50614
"2963","DAO",0,NA,NA,NA,NA,NA,"none","ENSG00000110887",1610
"2964","SLC17A8",0.582579382543796,0.869363801078325,2.62787614340876,0.330823735075515,0.740777631440161,NA,"none","ENSG00000179520",246213
"2965","ABCD2",0.559924071820585,-0.616597829604848,2.64768468413149,-0.232881896133756,0.81585311677151,NA,"none","ENSG00000173208",225
"2966","KCNC2",0.444984859776013,-0.062010709722467,2.84824922724768,-0.0217715181414757,0.982630214030719,NA,"none","ENSG00000166006",3747
"2967","SLCO1C1",0.146512613452854,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000139155",53919
"2968","APOF",0.374737670291718,-1.6051630320179,2.93692752889605,-0.546544991738785,0.58469136954856,NA,"none","ENSG00000175336",319
"2969","LALBA",0,NA,NA,NA,NA,NA,"none","ENSG00000167531",3906
"2970","GUCY2C",1.56810281973101,2.07884933223753,1.50145768683024,1.38455405734825,0.16618886785054,NA,"none","ENSG00000070019",2984
"2971","NOS1",0,NA,NA,NA,NA,NA,"none","ENSG00000089250",4842
"2972","KCNA6",0.146512613452854,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000151079",3742
"2973","KCNA1",0.247913334984754,-1.0104419251149,3.81604432900192,-0.264787784941475,0.791172947338529,NA,"none","ENSG00000111262",3736
"2974","GALNT4",1.24449696344583,-0.933833778126682,1.79496601542687,-0.520251508998403,0.602888288552757,NA,"none","ENSG00000257594",8693
"2975","KCNJ8",2.3314134635154,1.52357443607126,1.17147151303774,1.30056464806428,0.193407514304677,NA,"none","ENSG00000121361",3764
"2976","PLA2G1B",1.06014352163571,-0.802734657392192,1.84997234350245,-0.433917112443107,0.664348632699479,NA,"none","ENSG00000170890",5319
"2977","MIP",0.95750938715946,-0.50451216865105,2.06251053256271,-0.244610711405281,0.806757869482865,NA,"none","ENSG00000135517",4284
"2978","GLS2",0.571809195082977,-0.651268926153376,2.6361390445512,-0.247054087491904,0.804866365341898,NA,"none","ENSG00000135423",27165
"2979","GLT1D1",0.416882529635353,1.40663542918512,3.24102450236134,0.434009501674633,0.664281541223517,NA,"none","ENSG00000151948",144423
"2980","AQP2",0.747540465996669,1.39530806557921,2.43749593387943,0.572435033095004,0.56702728749647,NA,"none","ENSG00000167580",359
"2981","AQP6",1.63496092105702,2.86617664936596,1.72679235757827,1.65982704103788,0.0969492521564995,NA,"none","ENSG00000086159",363
"2982","TRPC4",0.293025226905709,2.1181959706725,3.78860798170904,0.559096106247705,0.576096131995415,NA,"none","ENSG00000133107",7223
"2983","ALOX5AP",2.32476902656807,0.836613287636118,1.1481377043126,0.728669814163979,0.466203661759548,NA,"none","ENSG00000132965",241
"2984","SLC10A2",0,NA,NA,NA,NA,NA,"none","ENSG00000125255",6555
"2985","ATP4B",0.543914090944339,0.696123254845966,2.67630215552391,0.260106376034246,0.794781719796773,NA,"none","ENSG00000186009",496
"2986","ATP4B",0.543914090944339,0.696123254845966,2.67630215552391,0.260106376034246,0.794781719796773,NA,"none","ENSG00000288359",496
"2987","KL",0,NA,NA,NA,NA,NA,"none","ENSG00000133116",9365
"2988","KCTD4",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000180332",386618
"2989","HS6ST3",0,NA,NA,NA,NA,NA,"none","ENSG00000185352",266722
"2990","SLC35F4",0.28841882585655,0.665509340455525,3.68361164143307,0.180667617880753,0.856628477654283,NA,"none","ENSG00000151812",341880
"2991","DHRS4L1",0.194303221739405,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000284898",728635
"2992","DHRS4L1",0.194303221739405,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000285467",728635
"2993","CIDEB",0,NA,NA,NA,NA,NA,"none","ENSG00000136305",27141
"2994","CIDEB",0,NA,NA,NA,NA,NA,"none","ENSG00000285199",27141
"2995","ACOT6",0.311074136579761,2.19388628264163,3.53964322881685,0.619804353382517,0.5353866022066,NA,"none","ENSG00000205669",641372
"2996","CYP46A1",1.22113808980516,1.58302582716708,1.68969486194226,0.936870829652301,0.348825005721654,NA,"none","ENSG00000036530",10858
"2997","KCNK10",0,NA,NA,NA,NA,NA,"none","ENSG00000100433",54207
"2998","SLC25A47",0.862479678041241,0.837054030885033,2.31496505019698,0.361583873939612,0.717663017152473,NA,"none","ENSG00000140107",283600
"2999","SLC10A1",2.46637123638028,2.4115499500446,1.22476554153075,1.96898905812665,0.0489543475891511,NA,"none","ENSG00000100652",6554
"3000","SLC8A3",2.19565022986968,-0.749941643585838,1.35071408970864,-0.555218642716318,0.57874511887217,NA,"none","ENSG00000100678",6547
"3001","DIO3",0.146512613452854,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000197406",1735
"3002","OCA2",1.78024861804208,2.28821317320237,1.50178122391052,1.52366612178307,0.127592136470108,NA,"none","ENSG00000104044",4948
"3003","OCA2",1.78024861804208,2.28821317320237,1.50178122391052,1.52366612178307,0.127592136470108,NA,"none","ENSG00000277361",4948
"3004","GABRG3",0,NA,NA,NA,NA,NA,"none","ENSG00000182256",2567
"3005","LDHAL6B",1.71839690224449,0.809418476617077,1.64659433245857,0.491571275730382,0.623022453630156,NA,"none","ENSG00000171989",92483
"3006","CYP1A2",1.43915627919625,3.50714444536179,2.02019733334383,1.73604052805909,0.0825566687606177,NA,"none","ENSG00000140505",1544
"3007","ATP8B4",1.24453127125898,1.63578603336133,1.8403959074729,0.888822903115163,0.374098264942305,NA,"none","ENSG00000104043",79895
"3008","HDC",1.78770659857308,1.80676278897799,1.38631703975352,1.30328253723205,0.192478320663562,NA,"none","ENSG00000140287",3067
"3009","SLC28A2",1.4438201453388,0.270657240010362,1.66593580517863,0.162465587911018,0.870939225092315,NA,"none","ENSG00000137860",9153
"3010","SLC51B",0.416882529635353,1.40663542918512,3.24102450236134,0.434009501674633,0.664281541223517,NA,"none","ENSG00000186198",123264
"3011","NOX5",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000290203",79400
"3012","NOX5",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000255346",79400
"3013","GABRA5",0.625419308328326,-2.34357886211751,2.25388309491382,-1.0397961045123,0.298434639327828,NA,"none","ENSG00000186297",2558
"3014","TRPM1",0.953743702676542,1.87575347468087,2.03059501519997,0.923745730015075,0.355618716738739,NA,"none","ENSG00000134160",4308
"3015","TRPM1",0.953743702676542,1.87575347468087,2.03059501519997,0.923745730015075,0.355618716738739,NA,"none","ENSG00000274965",4308
"3016","NOX5",0.397401477491484,-0.0621814497266944,2.94422402761441,-0.0211198092072761,0.983150082956364,NA,"none","ENSG00000290203",79400
"3017","NOX5",0.397401477491484,-0.0621814497266944,2.94422402761441,-0.0211198092072761,0.983150082956364,NA,"none","ENSG00000255346",79400
"3018","AQP9",0.971585386348572,1.90498158372476,2.02440764211766,0.941006911894497,0.346701317120671,NA,"none","ENSG00000103569",366
"3019","HS3ST4",0,NA,NA,NA,NA,NA,"none","ENSG00000182601",9951
"3020","VAT1L",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000171724",57687
"3021","SULT1A4",0.126824335306964,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000213648",445329
"3022","COX6A2",0,NA,NA,NA,NA,NA,"none","ENSG00000156885",1339
"3023","CETP",0.7099412265272,2.32754100216488,2.73884902501421,0.849824499600816,0.395422666439948,NA,"none","ENSG00000087237",1071
"3024","KCTD19",0.371770637714398,-1.5959904453267,2.94306501150839,-0.542288545813916,0.587619745039378,NA,"none","ENSG00000168676",146212
"3025","ACSM5",0,NA,NA,NA,NA,NA,"none","ENSG00000183549",54988
"3026","ACSM2A",0,NA,NA,NA,NA,NA,"none","ENSG00000183747",123876
"3027","TAT",0.584618311341601,2.0418041283165,2.5269441812983,0.808013150202416,0.419083012025422,NA,"none","ENSG00000198650",6898
"3028","CACNG3",0,NA,NA,NA,NA,NA,"none","ENSG00000006116",10368
"3029","KCNG4",0,NA,NA,NA,NA,NA,"none","ENSG00000168418",93107
"3030","CHST5",0.36562085008118,-1.57515457030843,3.3861210912709,-0.465179634115576,0.641802821911748,NA,"none","ENSG00000135702",23563
"3031","ABCC12",0.374737670291718,-1.6051630320179,2.93692752889605,-0.546544991738785,0.58469136954856,NA,"none","ENSG00000140798",94160
"3032","DPEP1",1.34004471003279,-0.471718730375261,1.64381500016895,-0.286965826645199,0.77413848661165,NA,"none","ENSG00000015413",1800
"3033","DPEP3",0.543706864942317,0.696111945494677,2.67657565940762,0.260075571952537,0.794805480478687,NA,"none","ENSG00000141096",64180
"3034","SULT1A1",0.250681638036608,-1.02496899816133,3.81536824950008,-0.268642220392652,0.78820501901143,NA,"none","ENSG00000196502",6817
"3035","SULT1A1",0.250681638036608,-1.02496899816133,3.81536824950008,-0.268642220392652,0.78820501901143,NA,"none","ENSG00000289755",6817
"3036","CA5A",0,NA,NA,NA,NA,NA,"none","ENSG00000174990",763
"3037","AQP8",1.99585781571853,0.486447943547643,1.70527831311632,0.285260147746019,0.775444842410981,NA,"none","ENSG00000103375",343
"3038","P2RX1",0.244739076405412,-1.0099304375936,3.81606823492236,-0.264652090953544,0.79127748763253,NA,"none","ENSG00000108405",5023
"3039","SLC13A5",0.862066118936832,0.805423309773309,1.91878724332898,0.419756443854582,0.674663386732506,NA,"none","ENSG00000141485",284111
"3040","CA10",0,NA,NA,NA,NA,NA,"none","ENSG00000154975",56934
"3041","CACNG5",0,NA,NA,NA,NA,NA,"none","ENSG00000075429",27091
"3042","GIP",1.9075562142583,-0.0405682414140318,1.30267743412355,-0.0311422001727744,0.975156135105979,NA,"none","ENSG00000159224",2695
"3043","PIK3R6",0.397194251489463,-0.0621821886836263,2.94466092759475,-0.0211169266046593,0.983152382427664,NA,"none","ENSG00000276231",146850
"3044","ZACN",2.20050245222934,-0.297912781749613,1.32707298179459,-0.224488619568418,0.822377121231935,NA,"none","ENSG00000186919",353174
"3045","KCNH4",1.03648233300488,0.478744543506643,1.95597977616028,0.244759454745719,0.806642689551659,NA,"none","ENSG00000089558",23415
"3046","ASIC2",1.05871777436741,-1.85276099327632,2.03612858708227,-0.909943018840126,0.362852561063663,NA,"none","ENSG00000108684",40
"3047","SCN4A",1.04824990189676,-0.792022672511821,2.02826418075825,-0.390492855923595,0.696172137007757,NA,"none","ENSG00000007314",6329
"3048","SLC4A1",0,NA,NA,NA,NA,NA,"none","ENSG00000004939",6521
"3049","ASPA",0.253648670613929,-1.03656791350273,3.8148324341157,-0.271720431081794,0.785836990422287,NA,"none","ENSG00000108381",443
"3050","ABCA6",1.9578884834596,-1.85667930809968,1.50911426746958,-1.23031061870012,0.218580809426224,NA,"none","ENSG00000154262",23460
"3051","ENPP7",0.293025226905709,2.1181959706725,3.78860798170904,0.559096106247705,0.576096131995415,NA,"none","ENSG00000182156",339221
